impoundment_Qin,impoundment_evap_mgd,impoundment_Qout,impoundment_lake_elev,impoundment_Storage,impoundment_refill_full_mgd,impoundment_demand,impoundment_use_remain_mg,impoundment_days_remaining,impoundment_max_usable,impoundment_riser_head,impoundment_riser_mode,impoundment_riser_flow,impoundment_riser_diameter,impoundment_demand_met_mgd,surrogate_gage_Qout,surrogate_gage_Qunit,surrogate_gage_area,locid_the_geom,Qreach,run_mode,wd_last_mgd,ps_last_mgd,drought_status,lake_elev,pct_full,flow_mode,Qin_lake,et_in,precip_in,Runit,reach_area_sqmi,safeyield_mgd_baseline,safeyield_mgd_cons_pct,safeyield_mgd,name,description,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,season,wd_lat,wd_lon,imp_lat,imp_lon,maxcapacity,drainage_area,annual_mg,max_mgd,maxmonth_mg,meanmonth_mg,vwp_current,vwp_id,vpdes_current,vpdes_id,vwuds_current,vwuds_userid,has_storage,source_name,project_type,simple_flowby,available_mgd,direct_pump_mgd,Qintake,intake_drainage_area,tiered_flowby,flowby_type,imp_inflow,reservoir_mgy,simple_release,tiered_release,release_type,refill_plus_demand,ps_refill_pump_mgd,aux1,aux2,stat1,stat2,ps_mgd,week,vpdes_outfalls,vwuds_mpids,monthly_pct,Listen on Parent,Broadcast to Parent,wd_mgd,flowby,impoundment,refill_pump_mgd,pump_mgd,local_area_sqmi,release,Qout,surrogate_gage
"0.27266729902096","0.0054504393489807","0","36.271535508367","126.33132481077","8.328558693559","6.781935483871","41.140170948135","6.0661401226797","151.869","","","","","6.781935483871","41","0.70446735395189","58.2","","116.25935983061","5","11.96164848617","1.77165","0","10","1","0","119.86740216543","0.041","0","0.47174273187018","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","11","1995","1995-01-11","","789800400","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","39.086925379722","6.9477394952683","6.781935483871","49.835078378902","119","0","0","0.27266729902096","0","0","0","0","15.11049417743","6.9477394952683","0.1","5.7646451612903","0","0","0","2","0","0","0.072","0","0","6.9477394952683","39.086925379722","","6.9477394952683","6.9477394952683","0.578","0","0","41"
"0.50284403330349","0.0054950689547545","0","36.556726225539","127.82059811952","7.8434533812635","6.781935483871","41.62527626043","6.1376691594051","151.869","","","","","6.781935483871","47","0.80756013745704","58.2","","112.18254680761","5","11.899776940165","1.77165","0","10","1","0","116.25935983061","0.041","0","0.8699723759576","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","12","1995","1995-01-12","","789886800","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","37.514136168169","6.8347761101105","6.781935483871","48.08753481051","119","0","0","0.50284403330349","0","0","0","0","14.625388865135","6.8347761101105","0.1","5.7646451612903","0","0","0","2","0","0","0.072","0","0","6.8347761101105","37.514136168169","","6.8347761101105","6.8347761101105","0.578","0","0","47"
"1.0044325761836","0.0055446840721454","0","36.873775203811","129.95798534176","7.1472360450281","6.781935483871","42.321493596666","6.2403267765251","151.869","","","","","6.781935483871","47","0.80756013745704","58.2","","129.50632720037","5","11.799802603928","1.77165","0","10","1","0","112.18254680761","0.041","0","1.737772623155","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","13","1995","1995-01-13","","789973200","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","44.197458349324","7.3147963773775","6.781935483871","55.513448345127","119","0","0","1.0044325761836","0","0","0","0","13.929171528899","7.3147963773775","0.1","5.7646451612903","0","0","0","2","0","0","0.072","0","0","7.3147963773775","44.197458349324","","7.3147963773775","7.3147963773775","0.578","0","0","47"
"0.94059755678191","0.0056158910946028","0","37.328800101526","133.44144762523","6.012557776798","6.781935483871","43.456171864896","6.4076356916465","151.869","","","","","6.781935483871","42","0.72164948453608","58.2","","212.76757581459","5","11.68683921877","1.77165","0","10","1","0","129.50632720037","0.041","0","1.6273314131175","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","14","1995","1995-01-14","","790059600","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","76.318723862867","9.621861342797","6.781935483871","91.203743360174","119","0","0","0.94059755678191","0","0","0","0","12.794493260669","9.621861342797","0.1","5.7646451612903","0","0","0","2","0","0","0.072","0","0","9.621861342797","76.318723862867","","9.621861342797","9.621861342797","0.578","0","0","42"
"1.1882700386875","0.0057319425870359","0","38.070388734945","144.49487179616","2.4120938774739","6.781935483871","47.05663576422","6.9385260116572","151.869","","","","","6.781935483871","605","10.395189003436","58.2","","317.5323321686","5","12.166859486037","1.77165","0","10","1","0","212.76757581459","0.041","0","2.0558305167604","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","15","1995","1995-01-15","","790146000","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","116.73580397298","12.524761587725","6.781935483871","136.11161014919","119","0","0","1.1882700386875","0","0","0","0","9.1940293613449","9.1940293613449","0.1","5.7646451612903","0","0","0","2","0","0","0.072","0","0","9.1940293613449","116.73580397298","","9.1940293613449","9.1940293613449","0.578","0","0","605"
"4.4659592912342","0.0061001872433998","4.4546127189949","40.423534271909","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","385","6.6151202749141","58.2","","413.11608999758","5","14.473924451457","1.77165","0","10","1","0","317.5323321686","0.041","0","7.7265731682253","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","16","1995","1995-01-16","","790232400","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","153.61095676143","15.173267857098","6.781935483871","177.08400213636","119","0","0","4.4659592912342","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","153.61095676143","","6.781935483871","6.781935483871","0.578","0","4.4546127189949","385"
"1.1225860298094","0.0063468889756944","1.1127673839761","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","129","2.2164948453608","58.2","","943.65885020088","5","14.046092470005","1.77165","0","10","1","0","413.11608999758","0.041","0","1.942190362992","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","17","1995","1995-01-17","","790318800","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","358.2884646107","29.873943562708","6.781935483871","404.50345530221","119","0","0","1.1225860298094","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","358.2884646107","","6.781935483871","6.781935483871","0.578","0","1.1127673839761","129"
"0.76911077140568","0.0063468889756944","0.75929212557235","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","86","1.4776632302405","58.2","","1260.1142792322","5","11.633998592531","1.77165","0","10","1","0","943.65885020088","0.041","0","1.3306414730202","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","18","1995","1995-01-18","","790405200","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","480.37345646825","38.642527334712","6.781935483871","540.15344625505","119","0","0","0.76911077140568","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","480.37345646825","","6.781935483871","6.781935483871","0.578","0","0.75929212557235","86"
"0.64758858209679","0.0063468889756944","0.63776993626346","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","71","1.2199312714777","58.2","","927.51094374667","5","11.633998592531","1.77165","0","10","1","0","1260.1142792322","0.041","0","1.1203954707557","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","19","1995","1995-01-19","","790491600","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","352.05878154281","29.42650529022","6.781935483871","397.58158522678","119","0","0","0.64758858209679","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","352.05878154281","","6.781935483871","6.781935483871","0.578","0","0.63776993626346","71"
"3.2055121678475","0.0063468889756944","3.1956935220142","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","288","4.9484536082474","58.2","","644.48523251439","5","11.633998592531","1.77165","0","10","1","0","927.51094374667","0.041","0","5.5458688025044","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","20","1995","1995-01-20","","790578000","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","242.87060374147","21.584217148197","6.781935483871","276.26138766973","119","0","0","3.2055121678475","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","242.87060374147","","6.781935483871","6.781935483871","0.578","0","3.1956935220142","288"
"1.500567620059","0.0063468889756944","1.4907489742257","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","150","2.5773195876289","58.2","","757.35874411505","5","11.633998592531","1.77165","0","10","1","0","644.48523251439","0.041","0","2.5961377509672","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","21","1995","1995-01-21","","790664400","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","286.41595161837","24.711800849761","6.781935483871","324.64510753295","119","0","0","1.500567620059","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","286.41595161837","","6.781935483871","6.781935483871","0.578","0","1.4907489742257","150"
"0.92298102854426","0.0063468889756944","0.91316238271093","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","91","1.5635738831615","58.2","","951.15537539698","5","11.633998592531","1.77165","0","10","1","0","757.35874411505","0.041","0","1.596852990561","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","22","1995","1995-01-22","","790750800","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","361.18054081974","30.081662891092","6.781935483871","407.71687331226","119","0","0","0.92298102854426","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","3","0","0","0.072","0","0","6.781935483871","361.18054081974","","6.781935483871","6.781935483871","0.578","0","0.91316238271093","91"
"0.73011426396334","0.0063468889756944","0.72029561813","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","71","1.2199312714777","58.2","","750.60966949815","5","11.633998592531","1.77165","0","10","1","0","951.15537539698","0.041","0","1.2631734670646","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","23","1995","1995-01-23","","790837200","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","283.81223354605","24.524792441209","6.781935483871","321.7520874526","119","0","0","0.73011426396334","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","283.81223354605","","6.781935483871","6.781935483871","0.578","0","0.72029561813","71"
"0.65788728257145","0.0063468889756944","0.64806863673812","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","60","1.0309278350515","58.2","","568.8731211629","5","11.633998592531","1.77165","0","10","1","0","750.60966949815","0.041","0","1.1382132916461","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","24","1995","1995-01-24","","790923600","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","213.70029047829","19.489100200472","6.781935483871","243.84992848842","119","0","0","0.65788728257145","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","213.70029047829","","6.781935483871","6.781935483871","0.578","0","0.64806863673812","60"
"0.62363495625261","0.0063468889756944","0.61381631041928","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","51","0.87628865979381","58.2","","429.40012966642","5","11.633998592531","1.77165","0","10","1","0","568.8731211629","0.041","0","1.0789532115097","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","25","1995","1995-01-25","","791010000","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","159.89315851244","15.624478210537","6.781935483871","184.06422630414","119","0","0","0.62363495625261","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","159.89315851244","","6.781935483871","6.781935483871","0.578","0","0.61381631041928","51"
"0.60140875676124","0.0063468889756944","0.59159011092791","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","47","0.80756013745704","58.2","","356.29649314438","5","11.633998592531","1.77165","0","10","1","0","429.40012966642","0.041","0","1.0404995791717","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","26","1995","1995-01-26","","791096400","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","131.69058699433","13.598867960013","6.781935483871","152.72803572847","119","0","0","0.60140875676124","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","131.69058699433","","6.781935483871","6.781935483871","0.578","0","0.59159011092791","47"
"0.58305782756127","0.0063468889756944","0.57323918172793","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","41","0.70446735395189","58.2","","317.00726770687","5","11.633998592531","1.77165","0","10","1","0","356.29649314438","0.041","0","1.008750566715","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","27","1995","1995-01-27","","791182800","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","116.53323993186","12.510212708811","6.781935483871","135.88653899239","119","0","0","0.58305782756127","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","116.53323993186","","6.781935483871","6.781935483871","0.578","0","0.57323918172793","41"
"0.56605241383988","0.0063468889756944","0.55623376800655","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","40","0.6872852233677","58.2","","293.91391970378","5","11.633998592531","1.77165","0","10","1","0","317.00726770687","0.041","0","0.97932943570914","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","28","1995","1995-01-28","","791269200","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","107.62408260899","11.870324945908","6.781935483871","125.98747530031","119","0","0","0.56605241383988","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","107.62408260899","","6.781935483871","6.781935483871","0.578","0","0.55623376800655","40"
"0.55127215849244","0.0063468889756944","0.5414535126591","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","39","0.67010309278351","58.2","","278.3849284216","5","11.633998592531","1.77165","0","10","1","0","293.91391970378","0.041","0","0.95375805967551","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","29","1995","1995-01-29","","791355600","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","101.63317014449","11.440036038022","6.781935483871","119.33090589531","119","0","0","0.55127215849244","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","4","0","0","0.072","0","0","6.781935483871","101.63317014449","","6.781935483871","6.781935483871","0.578","0","0.5414535126591","39"
"0.53479290624672","0.0063468889756944","0.52497426041338","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","38","0.65292096219931","58.2","","266.53548737109","5","11.633998592531","1.77165","0","10","1","0","278.3849284216","0.041","0","0.92524724264139","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","30","1995","1995-01-30","","791442000","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","97.06178731628","11.111702860672","6.781935483871","114.25159164174","119","0","0","0.53479290624672","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","5","0","0","0.072","0","0","6.781935483871","97.06178731628","","6.781935483871","6.781935483871","0.578","0","0.52497426041338","38"
"0.53129157490019","0.0063468889756944","0.52147292906686","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","37","0.63573883161512","58.2","","256.36469153287","5","11.633998592531","1.77165","0","10","1","0","266.53548737109","0.041","0","0.91918957595188","277.61296399806","6.781935483871","0","6.781935483871",,"",0,"","","1","31","1995","1995-01-31","","791528400","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","93.138007177969","10.829882840686","6.781935483871","109.89183593251","119","0","0","0.53129157490019","0","0","0","0","6.781935483871","6.781935483871","0.1","5.7646451612903","0","0","0","5","0","0","0.072","0","0","6.781935483871","93.138007177969","","6.781935483871","6.781935483871","0.578","0","0.52147292906686","37"
"0.58947440540506","0.0074305041666667","0.57797940540506","42","151.9","0","6.781935483871","49.468729641694","7.2941905388722","151.869","","","","","6.781935483871","38","0.65292096219931","58.2","","248.18314423153","5","11.633998592531","1.77165","0","10","1","0","256.36469153287","0.048","0","1.0198519124655","277.61296399806","7.5085714285714","0","7.5085714285714",,"",0,"","","2","1","1995","1995-02-01","","791614800","","39.236","-78.047","39.2358","-78.1236","500","0.578","2920","20","240","0","0","0","0","0","0","0","1","0","2","89.981657044477","10.603182407339","7.5085714285714","106.38478022863","119","0","0","0.58947440540506","0","0","0","0","7.5085714285714","7.5085714285714","0.1","6.3822857142857","0","0","0","5","0","0","0.072","0","0","7.5085714285714","89.981657044477","","7.5085714285714","7.5085714285714","0.578","0","0.57797940540506","38"
